fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
0.46535626535626534,0.4431396786155748,0.0,0.12260584677419355,0.12438624775494862,0.16176470588235295,0.11764705882352941,0.9941316424773641,0.8748782862706913,0.280029296875,0.6308337703198742,0.625,0.0008748906386701663
0.49066339066339065,0.5568603213844252,0.0,0.16771673387096775,0.16039279412038715,0.36764705882352944,0.23183391003460208,0.9931353317429101,0.7974683544303798,0.340087890625,0.6575773466177242,0.625,0.0017497812773403325
0.49066339066339065,0.48084054388133496,0.040008544921875,0.1484375,0.15057283136402255,0.22058823529411764,0.18685121107266436,0.9933345701355961,0.8125608568646543,0.324951171875,0.6575773466177242,0.625,0.0026246719160104987
0.7046683046683047,0.17722496909765142,0.56005859375,0.12260584677419355,0.12274959542493868,0.25,0.20761245674740483,0.994330940255562,0.7877312560856865,0.2900390625,0.6575773466177242,0.75,0.003499562554680665
0.46535626535626534,0.4431396786155748,0.0,0.12260584677419355,0.12438624775494862,0.16176470588235295,0.11764705882352941,0.9941316424773641,0.8748782862706913,0.280029296875,0.6308337703198742,0.625,0.004374453193350831
0.46535626535626534,0.4177997527812114,0.0,0.1161164314516129,0.12274959542493868,0.19117647058823528,0.1384083044982699,0.9941316424773641,0.8748782862706913,0.280029296875,0.6308337703198742,0.625,0.005249343832020997
0.4968058968058968,0.37978986402966625,0.05999755859375,0.10320060483870967,0.11292962047449785,0.22058823529411764,0.2041522491349481,0.9927367955720262,0.8227848101265823,0.22998046875,0.6308337703198742,0.625,0.006124234470691163
0.45921375921375923,0.41131025957972805,0.0,0.0774319556451613,0.10638297457222937,0.22058823529411764,0.0726643598615917,0.9909434124958044,0.8451801363193768,0.2349853515625,0.6712113266911379,0.875,0.00699912510936133
0.49066339066339065,0.36711990111248455,0.0200042724609375,0.12903225806451613,0.11947626637676632,0.1323529411764706,0.06228373702422145,0.9931353317429101,0.8373904576436222,0.284912109375,0.637650760356581,0.875,0.007874015748031496
0.4213759213759214,0.36711990111248455,0.08001708984375,0.1161164314516129,0.1587561417903772,0.22058823529411764,0.22491349480968859,0.9922386105120433,0.817429406037001,0.27001953125,0.6177241740954379,0.625,0.008748906386701663
0.35233415233415233,0.38936959208899874,0.0,0.10320060483870967,0.14566284998584023,0.23529411764705882,0.2041522491349481,0.9906445252140195,0.8924050632911392,0.260009765625,0.664394336654431,0.625,0.009623797025371828
0.49066339066339065,0.38597033374536466,0.2900390625,0.10320060483870967,0.18657937772946107,0.1323529411764706,0.10034602076124567,0.99373310630648,0.8125608568646543,0.77978515625,0.610907184058731,0.625,0.010498687664041995
0.5346437346437346,0.17722496909765142,0.56005859375,0.1161164314516129,0.15057283136402255,0.5147058823529411,0.356401384083045,0.9932349806320091,0.8227848101265823,0.375,0.7047718930256948,0.875,0.011373578302712161
0.4968058968058968,0.20256489493201482,0.509765625,0.1161164314516129,0.5581014564702208,0.25,0.19377162629757785,0.9932349806320091,0.7575462512171373,0.5400390625,0.6177241740954379,0.75,0.012248468941382326
0.4781326781326781,0.24675525339925836,0.31005859375,0.1484375,0.13420622270538946,0.3382352941176471,0.24567474048442905,0.994530178648248,0.8773125608568647,0.324951171875,0.6512847404299947,0.625,0.013123359580052493
0.4968058968058968,0.27209517923362175,0.2099609375,0.10320060483870967,0.1734860859249241,0.14705882352941177,0.12802768166089964,0.9929360339647122,0.7901655306718598,0.455078125,0.637650760356581,0.625,0.01399825021872266
0.5346437346437346,0.31010506798516685,0.1099853515625,0.1484375,0.13747953955948558,0.1323529411764706,0.23183391003460208,0.9931353317429101,0.7901655306718598,0.264892578125,0.6308337703198742,0.625,0.014873140857392825
0.4339066339066339,0.2530902348578492,0.1400146484375,0.1548639112903226,0.13911620408357175,0.3088235294117647,0.1384083044982699,0.9931353317429101,0.8549172346640701,0.31494140625,0.6512847404299947,0.75,0.015748031496062992
0.39631449631449633,0.24675525339925836,0.1600341796875,0.09034778225806452,0.1309328936572171,0.16176470588235295,0.07958477508650519,0.9918401337266713,0.8325219084712756,0.280029296875,0.6240167802831673,0.625,0.016622922134733157
0.4781326781326781,0.25942521631644005,0.239990234375,0.1161164314516129,0.1309328936572171,0.058823529411764705,0.03806228373702422,0.9925375571793402,0.817429406037001,0.294921875,0.637650760356581,0.625,0.017497812773403325
0.4466830466830467,0.44932014833127315,0.0,0.12260584677419355,0.1309328936572171,0.20588235294117646,0.12110726643598616,0.993533867913794,0.865141187925998,0.27490234375,0.6308337703198742,0.625,0.01837270341207349
0.49066339066339065,0.40822002472187885,0.0,0.12903225806451613,0.13420622270538946,0.11764705882352941,0.05536332179930796,0.9927367955720262,0.8427458617332035,0.294921875,0.6575773466177242,0.75,0.019247594050743656
0.4213759213759214,0.42707045735475896,0.07000732421875,0.1548639112903226,0.14566284998584023,0.25,0.2837370242214533,0.9921390210084563,0.8349561830574489,0.27001953125,0.6780283167278448,0.625,0.020122484689413824
0.5218673218673219,0.41440049443757726,0.1199951171875,0.1484375,0.1358428750353994,0.22058823529411764,0.39100346020761245,0.9929360339647122,0.7901655306718598,0.330078125,0.6575773466177242,0.625,0.02099737532808399
0.327027027027027,0.20256489493201482,0.25,0.1161164314516129,0.1685761045467418,0.19117647058823528,0.17301038062283736,0.9920393721193573,0.8427458617332035,0.27490234375,0.6177241740954379,0.625,0.021872265966754154
0.49066339066339065,0.40822002472187885,0.0,0.3548387096774194,0.14075286860765793,0.07352941176470588,0.06228373702422145,0.9949287148191319,0.8476144109055501,0.27490234375,0.6444677503932879,0.75,0.022747156605424323
0.49066339066339065,0.37978986402966625,0.1400146484375,0.1548639112903226,0.14075286860765793,0.04411764705882353,0.05190311418685121,0.993832755195579,0.8524829600778968,0.300048828125,0.724698479286838,0.75,0.023622047244094488
0.5095823095823095,0.24042027194066748,0.280029296875,0.13545866935483872,0.10801963909631554,0.19117647058823528,0.10380622837370242,0.9931353317429101,0.8052580331061344,0.364990234375,0.6512847404299947,0.875,0.024496937882764653
0.45921375921375923,0.28476514215080345,0.360107421875,0.3805443548387097,0.1211129309008525,0.17647058823529413,0.30103806228373703,0.9941316424773641,0.8300876338851022,0.4150390625,0.7047718930256948,0.625,0.02537182852143482
0.5533169533169533,0.38597033374536466,0.300048828125,0.18069556451612903,0.14402618546175405,0.25,0.15916955017301038,0.9939324040846781,0.8125608568646543,0.2548828125,0.6240167802831673,0.5,0.026246719160104987
0.47174447174447176,0.31010506798516685,0.199951171875,0.16771673387096775,0.5433715001415976,0.11764705882352941,0.04844290657439446,0.9931353317429101,0.8003894839337877,0.449951171875,0.7047718930256948,0.75,0.02712160979877515
0.5095823095823095,0.4177997527812114,0.219970703125,0.14188508064516128,0.11292962047449785,0.1323529411764706,0.07958477508650519,0.9931353317429101,0.8227848101265823,0.60009765625,0.6911379129522811,0.625,0.02799650043744532
0.28943488943488943,0.32911001236093945,0.1500244140625,0.13545866935483872,0.08837970748654822,0.11764705882352941,0.22491349480968859,0.9897478039831525,0.9722492697176242,0.280029296875,0.8793917147351862,0.5,0.028871391076115485
0.4842751842751843,0.5917799752781211,0.429931640625,0.14188508064516128,0.18657937772946107,0.3235294117647059,0.3944636678200692,0.9933345701355961,0.810126582278481,0.364990234375,0.6177241740954379,0.625,0.02974628171478565
0.5533169533169533,0.4177997527812114,0.260009765625,0.10969002016129033,0.1211129309008525,0.058823529411764705,0.07958477508650519,0.9934342190246951,0.7852969814995131,0.3701171875,0.6177241740954379,0.625,0.03062117235345582
0.4152334152334152,0.32911001236093945,0.040008544921875,0.14188508064516128,0.11292962047449785,0.11764705882352941,0.05190311418685121,0.9919397232302583,0.8476144109055501,0.31494140625,0.6308337703198742,0.75,0.031496062992125984
0.4152334152334152,0.3164400494437577,0.040008544921875,0.13545866935483872,0.1112929681444879,0.08823529411764706,0.04844290657439446,0.9918401337266713,0.8451801363193768,0.320068359375,0.6308337703198742,0.75,0.03237095363079615
0.5410319410319411,0.24042027194066748,0.360107421875,0.1935483870967742,0.13256955818130328,0.4411764705882353,0.4117647058823529,0.9933345701355961,0.7974683544303798,0.280029296875,0.6308337703198742,0.625,0.033245844269466314
0.4781326781326781,0.3226205191594561,0.1500244140625,0.18069556451612903,0.18003273182719257,0.4852941176470588,0.25259515570934254,0.9918401337266713,0.7901655306718598,0.31494140625,0.6848453067645517,0.75,0.03412073490813648
0.6417690417690418,0.2657601977750309,0.56982421875,0.21938004032258066,0.11456628499858403,0.058823529411764705,0.03460207612456748,0.9934342190246951,0.7575462512171373,0.31494140625,0.6444677503932879,0.625,0.03499562554680665
0.49066339066339065,0.37330037082818296,0.1800537109375,0.1484375,0.12438624775494862,0.25,0.18685121107266436,0.993832755195579,0.8549172346640701,0.294921875,0.6712113266911379,0.625,0.03587051618547681
0.45921375921375923,0.24675525339925836,0.31005859375,0.1548639112903226,0.1211129309008525,0.1323529411764706,0.15916955017301038,0.9925375571793402,0.8500486854917235,0.27001953125,0.6308337703198742,0.75,0.03674540682414698
0.5533169533169533,0.2530902348578492,0.39990234375,0.14188508064516128,0.12929624132720716,0.27941176470588236,0.17993079584775087,0.994330940255562,0.8573515092502434,0.320068359375,0.6177241740954379,0.625,0.03762029746281715
0.4842751842751843,0.43665018541409145,0.489990234375,0.1161164314516129,0.18821604225354724,0.29411764705882354,0.3875432525951557,0.9931353317429101,0.8003894839337877,0.35498046875,0.6240167802831673,0.625,0.03849518810148731
0.4402948402948403,0.46508034610630405,0.04998779296875,0.12903225806451613,0.13256955818130328,0.19117647058823528,0.18685121107266436,0.9929360339647122,0.8451801363193768,0.284912109375,0.6575773466177242,0.625,0.03937007874015748
0.4528255528255528,0.4588998763906057,0.04998779296875,0.2998991935483871,0.14075286860765793,0.058823529411764705,0.03806228373702422,0.9925375571793402,0.8500486854917235,0.1949462890625,0.7315154693235448,0.625,0.04024496937882765
0.4528255528255528,0.4588998763906057,0.04998779296875,0.2998991935483871,0.14075286860765793,0.058823529411764705,0.03806228373702422,0.9925375571793402,0.8500486854917235,0.1949462890625,0.7315154693235448,0.625,0.04111986001749781
0.4152334152334152,0.446229913473424,0.07000732421875,0.10320060483870967,0.12438624775494862,0.08823529411764706,0.05190311418685121,0.9925375571793402,0.8573515092502434,0.2900390625,0.7184058730991085,0.625,0.04199475065616798
0.5031941031941032,0.446229913473424,0.04998779296875,0.12260584677419355,0.1211129309008525,0.11764705882352941,0.0657439446366782,0.9925375571793402,0.8325219084712756,0.47509765625,0.7047718930256948,0.75,0.04286964129483815
0.4842751842751843,0.43665018541409145,0.219970703125,0.12260584677419355,0.13747953955948558,0.2647058823529412,0.32525951557093424,0.9924379082902413,0.8252190847127556,0.239990234375,0.637650760356581,0.625,0.04374453193350831
0.5218673218673219,0.42707045735475896,0.260009765625,0.13545866935483872,0.13747953955948558,0.16176470588235295,0.14878892733564014,0.9939324040846781,0.8252190847127556,0.264892578125,0.6177241740954379,0.5,0.04461942257217848
0.5533169533169533,0.25942521631644005,0.64013671875,0.14188508064516128,0.15220949588810873,0.1323529411764706,0.1453287197231834,0.9949287148191319,0.8821811100292113,0.330078125,0.7047718930256948,0.625,0.045494313210848646
0.42776412776412776,0.4969097651421508,0.0,0.1548639112903226,0.17021276907082797,0.20588235294117646,0.10380622837370242,0.9929360339647122,0.8773125608568647,0.27490234375,0.7184058730991085,0.75,0.04636920384951881
0.4213759213759214,0.4746600741656366,0.1199951171875,0.12903225806451613,0.14075286860765793,0.17647058823529413,0.2768166089965398,0.9921390210084563,0.8427458617332035,0.260009765625,0.6780283167278448,0.625,0.047244094488188976
0.5218673218673219,0.39555006180469715,0.199951171875,0.0967741935483871,0.1309328936572171,0.39705882352941174,0.4117647058823529,0.993533867913794,0.7877312560856865,0.56005859375,0.610907184058731,0.5,0.048118985126859144
